session_id,user_id,articles_read,read_time,score
1424316,15,3493,0,0
1424316,3,2815,0,0
1424317,42,2670,2,4
1424317,28,3192,1,3
1424318,47,2720,0,0
1424318,35,1988,1,3
1424318,5,3408,0,0
1424319,25,1825,2,4
1424319,43,184,2,5
1424319,2,4515,2,4
1424320,13,3589,0,0
1424320,19,1614,1,3
1424321,31,1713,6,5
1424321,41,1468,1,2
1424322,27,303,3,5
1424322,2,3367,0,0
1424322,35,40,0,0
1424323,11,549,0,0
1424323,45,4249,1,3
1424323,25,1064,1,3
1424324,18,638,0,0
1424325,7,3380,6,5
1424326,2,2196,0,0
1424326,49,2065,2,5
1424327,24,317,1,3
1424327,15,777,1,5
1424327,39,141,0,0
1424327,29,2713,2,5
1424328,12,2598,1,3
1424331,50,543,7,5
1424331,38,1072,1,3
1424332,25,3277,1,3
1424333,20,974,3,5
1424333,15,3954,0,0
1424334,7,1349,1,3
1424334,50,3098,5,5
1424335,38,2425,2,5
1424337,37,210,1,3
1424337,46,2039,1,3
1424338,5,899,0,0
1424339,14,3607,0,0
1424339,25,2547,0,0
1424339,26,6,2,5
1424340,36,1479,1,3
1424340,27,3836,0,0
1424341,19,1581,1,1
1424341,7,1753,0,0
1424341,28,296,2,5
1424343,7,1565,0,0
1424343,4,871,3,5
1424344,26,1719,4,4
1424344,16,4404,3,5
1424344,3,883,4,5
1424344,15,728,0,0
1424344,45,911,0,0
1424345,50,2315,1,3
1424345,27,3356,0,0
1424346,42,865,1,3
1424347,32,104,0,0
1424348,40,403,0,0
1424349,50,1778,2,4
1424350,6,2443,0,0
1424350,35,1796,0,0
1424350,11,104,2,5
1424351,24,319,2,4
1424351,5,2951,0,0
1424352,34,4168,0,0
1424352,13,197,0,0
1424352,28,4197,0,0
1424353,22,3933,1,3
1424354,7,3266,1,3
1424354,50,1685,1,3
1424355,22,2298,0,0
1424356,9,1927,1,1
1424357,44,616,0,0
1424357,43,4513,0,0
1424358,16,143,2,5
1424358,1,1702,0,0
1424358,9,231,0,0
1424358,47,1669,1,3
1424360,2,2424,1,3
1424360,47,2117,1,5
1424362,27,3057,1,3
1424362,30,201,0,0
1424362,1,2725,0,0
1424363,18,1009,0,0
1424363,37,2029,0,0
1424364,5,1042,0,0
1424364,29,3272,0,0
1424366,21,1097,2,4
1424367,2,3102,2,3
1424368,2,1055,1,2
1424368,48,1338,5,5
1424369,10,3202,1,2
1424370,4,238,0,0
1424370,49,334,3,4
1424370,12,3104,1,3
1424370,44,3455,1,2
1424372,9,2947,2,4
1424375,8,4358,0,0
1424375,7,3754,1,2
1424375,46,3042,3,3
1424376,23,3151,0,0
1424376,27,3849,0,0
1424377,13,314,0,0
1424377,44,3490,2,5
1424378,44,292,3,3
1424378,29,4495,2,5
1424379,44,3045,0,0
1424379,9,675,0,0
1424381,45,4155,0,0
1424382,7,2674,1,2
1424382,35,1616,0,0
1424383,35,1180,1,1
1424383,42,875,0,0
1424383,26,2102,0,0
1424384,46,2850,2,5
1424384,35,4450,1,2
1424385,39,3392,3,5
1424385,30,2234,5,5
1424386,27,65,0,0
1424387,26,4601,0,0
1424387,21,1551,4,5
1424388,28,2494,0,0
1424389,46,3844,0,0
1424389,46,4412,1,2
1424390,6,107,1,3
1424390,32,3847,0,0
1424391,39,1147,3,3
1424393,16,4043,1,2
1424393,10,2120,5,5
1424393,32,3839,1,3
1424395,37,414,1,2
1424395,12,3921,2,5
1424396,23,1391,0,0
1424396,2,3619,1,5
1424396,20,3455,2,3
1424397,2,133,0,0
1424398,17,4197,1,3
1424398,30,1846,2,5
1424399,39,223,0,0
1424400,21,2157,0,0
1424401,7,3968,2,4
1424401,48,4259,0,0
1424401,8,638,0,0
1424401,44,1854,1,5
1424403,29,665,0,0
1424403,18,2129,1,3
1424403,29,4268,0,0
1424404,38,2861,0,0
1424405,16,2730,1,5
1424405,37,3704,3,5
1424405,13,2115,0,0
1424405,6,574,3,5
1424406,23,1881,1,5
1424406,2,3535,0,0
1424406,28,2612,1,5
1424407,30,4506,2,5
1424407,8,443,1,3
1424407,31,1356,1,3
1424408,16,1348,1,5
1424409,27,1575,0,0
1424411,46,935,1,2
1424412,29,205,1,3
1424413,3,381,0,0
1424413,43,199,1,5
1424414,10,1417,9,5
1424415,44,4111,1,2
1424417,11,4445,1,3
1424418,10,2791,1,3
1424419,2,200,0,0
1424419,45,3847,0,0
1424419,40,2514,1,3
1424419,39,4433,0,0
1424423,15,3871,0,0
1424424,18,2584,0,0
1424425,15,508,2,4
1424425,30,3697,0,0
1424425,22,3909,0,0
1424426,3,3697,0,0
1424427,2,2334,2,5
1424427,9,2067,1,3
1424427,41,655,0,0
1424427,43,2794,1,3
1424428,6,1238,0,0
1424428,32,3807,1,2
1424428,19,2443,2,4
1424430,8,2264,0,0
1424432,29,268,0,0
1424435,44,1201,1,3
1424436,6,45,0,0
1424436,37,3759,1,3
1424437,11,3836,4,5
1424437,30,1959,2,5
1424437,18,3658,0,0
1424438,8,1485,0,0
1424439,10,1564,1,5
1424440,26,2181,0,0
1424441,34,1704,2,3
1424441,49,2037,1,5
1424441,39,1272,3,5
1424442,24,721,0,0
1424442,43,113,1,5
1424442,18,1007,0,0
1424444,34,2883,1,3
1424444,29,2456,0,0
1424446,22,1050,1,5
1424446,10,1713,3,3
1424447,39,777,1,5
1424447,15,800,1,3
1424449,25,2154,1,3
1424449,17,3305,3,3
1424450,28,2846,1,2
1424450,18,119,0,0
1424450,34,209,1,2
1424450,37,3159,2,5
1424451,25,1954,0,0
1424451,18,1666,5,5
1424453,40,4527,0,0
1424455,13,2844,1,3
1424455,32,1377,2,2
1424458,14,1309,8,5
1424458,31,1854,1,5
1424459,14,869,0,0
1424460,34,2477,0,0
1424460,9,3409,4,5
1424461,45,566,1,3
1424461,7,2716,1,3
1424462,22,914,1,3
1424463,14,1095,1,5
1424464,42,4612,1,3
1424464,28,1392,0,0
1424466,25,3769,2,4
1424467,20,1722,3,4
1424467,16,507,0,0
1424468,41,2138,0,0
1424469,19,2616,2,4
1424469,18,4216,1,3
1424469,34,2569,0,0
1424470,30,2925,1,3
1424470,11,1131,0,0
1424471,5,4282,3,3
1424472,10,3925,0,0
1424473,9,1890,3,4
1424473,15,3195,1,3
1424474,50,3568,0,0
1424474,24,355,0,0
1424475,24,1107,2,3
1424476,39,4271,1,2
1424477,28,527,1,3
1424477,7,3538,3,3
1424477,26,4468,2,5
1424479,11,1048,3,4
1424479,23,479,0,0
1424480,14,4102,5,5
1424480,49,588,2,4
1424480,46,2148,0,0
1424480,5,3647,1,5
1424481,2,3145,1,2
1424481,46,4170,2,5
1424482,42,2147,2,5
1424482,11,4589,0,0
1424483,28,3068,4,5
1424484,17,2659,3,5
1424484,4,1354,0,0
1424484,35,2559,2,2
1424484,29,3987,0,0
1424484,42,4528,1,3
1424484,23,4614,1,5
1424484,14,3918,1,5
1424484,14,879,1,5
1424485,40,3116,0,0
1424485,13,3293,1,5
1424487,3,4114,2,5
1424487,49,2287,2,3
1424488,47,880,0,0
1424488,6,2515,2,5
1424489,48,1263,2,2
1424489,13,4092,0,0
1424489,37,4583,3,4
1424489,32,1010,2,4
1424491,17,753,0,0
1424492,17,3723,1,3
1424492,16,1786,1,3
1424495,10,3901,0,0
1424495,22,2541,1,5
1424496,46,3973,3,5
1424496,42,4462,2,5
1424497,45,2203,0,0
1424497,34,4552,1,3
1424497,37,1562,0,0
1424498,49,2059,5,5
1424499,44,3116,1,5
1424499,9,3816,0,0
1424500,28,3840,0,0
1424500,41,4272,1,2
1424501,22,2067,0,0
1424501,4,3613,0,0
1424502,40,4108,4,5
1424502,43,1690,1,3
1424503,1,2562,3,5
1424505,17,2312,1,3
1424506,9,3797,31,5
1424506,1,2759,1,3
1424506,32,2317,1,3
1424506,28,225,0,0
1424507,42,1643,0,0
1424508,15,313,1,1
1424509,28,1405,3,3
1424511,45,3612,3,4
1424512,29,2130,0,0
1424513,26,1571,0,0
1424513,30,2209,1,3
1424515,41,2836,4,4
1424515,33,1336,2,5
1424516,4,3196,1,3
1424516,1,2186,0,0
1424516,17,2250,0,0
1424517,44,1248,0,0
1424518,9,645,1,5
1424518,39,2699,0,0
1424518,10,43,1,3
1424518,38,1533,0,0
1424519,29,1482,2,3
1424519,9,4531,1,2
1424519,25,3971,1,5
1424520,39,3616,0,0
1424520,8,2399,1,2
1424520,22,3859,0,0
1424520,15,2876,1,5
1424521,16,1562,1,5
1424521,11,323,0,0
1424521,20,3969,1,5
1424521,44,3165,0,0
1424522,15,4405,1,5
1424525,49,3435,1,3
1424525,8,1992,3,5
1424526,42,1768,0,0
1424527,40,2670,0,0
1424528,24,2710,0,0
1424528,42,1966,0,0
1424528,15,976,0,0
1424529,17,4242,2,5
1424530,41,838,1,5
1424530,25,4204,2,5
1424530,37,2352,1,1
1424530,22,2107,2,4
1424532,12,2677,4,5
1424533,44,3973,3,5
1424534,44,1864,1,3
1424535,42,1246,2,5
1424535,34,1978,2,5
1424535,7,1615,2,4
1424536,40,1025,0,0
1424536,46,866,0,0
1424536,26,2240,0,0
1424538,40,1421,1,3
1424538,38,3367,1,2
1424539,22,1763,0,0
1424539,11,4428,0,0
1424539,47,261,1,2
1424539,8,238,2,5
1424540,16,1736,2,4
1424540,50,92,0,0
1424541,30,3677,3,5
1424541,48,4022,0,0
1424542,2,1402,0,0
1424543,46,2690,1,3
1424543,18,2412,0,0
1424543,7,4597,0,0
1424544,21,1690,1,3
1424544,34,693,0,0
1424546,13,1538,1,3
1424546,31,1315,0,0
1424547,15,2716,1,3
1424547,13,3016,1,5
1424547,9,3535,0,0
1424548,14,3048,1,3
1424548,33,3843,1,3
1424548,5,4535,1,5
1424549,46,2092,1,3
1424549,25,3011,0,0
1424550,11,1461,2,4
1424551,24,1036,1,3
1424551,16,2020,0,0
1424554,33,2706,1,5
1424555,28,2477,0,0
1424556,8,48,0,0
1424556,31,322,1,3
1424556,4,2935,6,5
1424557,40,2060,0,0
1424557,15,3072,1,2
1424557,26,417,2,5
1424557,46,1937,4,4
1424558,49,4198,1,3
1424559,19,4216,2,5
1424560,1,2643,2,5
1424561,18,139,2,4
1424562,23,1874,4,4
1424562,32,2399,0,0
1424563,26,4001,3,5
1424563,20,2188,1,3
1424564,6,2266,1,5
1424564,18,3867,2,5
1424564,50,3771,2,4
1424564,36,3696,1,3
1424564,26,4437,0,0
1424565,11,4190,1,5
1424565,18,3909,0,0
1424566,44,1376,1,3
1424566,9,2956,2,4
1424566,40,3059,1,3
1424566,35,961,0,0
1424567,28,2043,1,3
1424567,28,783,0,0
1424569,21,2710,1,3
1424570,15,4464,2,5
1424570,16,1582,2,5
1424570,44,1154,0,0
1424571,40,735,1,5
1424573,49,1677,0,0
1424574,35,2357,1,3
1424574,45,3776,3,4
1424574,24,4010,0,0
1424574,11,3189,1,3
1424575,31,4246,2,3
1424575,5,4257,1,3
1424576,30,3219,6,5
1424576,41,4521,2,5
1424576,8,2299,4,5
1424577,14,2374,2,3
1424577,35,4645,2,5
1424580,47,569,0,0
1424581,39,1860,0,0
1424581,49,1917,0,0
1424581,45,2309,0,0
1424582,45,840,2,5
1424583,11,3419,1,5
1424583,42,3865,0,0
1424583,49,1979,0,0
1424584,49,108,0,0
1424584,44,3144,1,3
1424586,35,2690,0,0
1424586,35,1674,3,5
1424586,23,321,1,3
1424586,23,18,2,5
1424587,13,440,2,3
1424587,3,3021,2,5
1424588,46,3851,2,4
1424589,42,2508,1,3
1424589,41,4379,4,5
1424589,3,3013,1,3
1424589,28,2730,0,0
1424589,3,1686,1,2
1424591,14,99,0,0
1424591,43,551,1,3
1424591,26,3203,1,3
1424591,21,3403,3,4
1424591,25,3396,1,5
1424591,46,852,1,3
1424592,46,1465,2,5
1424593,18,806,0,0
1424593,17,906,1,3
1424594,12,1992,0,0
1424594,23,1766,0,0
1424595,8,3667,0,0
1424595,9,3836,1,2
1424595,46,3668,0,0
1424596,24,3906,1,3
1424596,8,2033,7,5
1424597,14,4170,2,5
1424597,24,605,3,5
1424597,49,1889,1,2
1424598,41,2542,1,3
1424599,47,1365,1,2
1424600,48,2630,2,2
1424600,19,52,1,3
1424600,45,3498,1,3
1424600,13,3344,1,3
1424601,42,3092,0,0
1424601,11,1920,1,3
1424601,14,2213,3,3
1424601,19,1106,2,4
1424601,39,2671,1,1
1424602,18,162,0,0
1424602,45,3346,0,0
1424602,9,2217,2,2
1424603,11,2516,2,2
1424603,12,859,5,5
1424604,12,2846,1,2
1424604,11,3039,2,2
1424604,10,850,3,4
1424605,44,2340,3,5
1424605,40,2462,2,2
1424605,16,4572,0,0
1424607,8,4531,2,4
1424607,22,2668,1,3
1424607,46,3270,1,2
1424608,36,4002,0,0
1424608,13,2849,1,5
1424610,31,2611,2,5
1424610,21,3215,0,0
1424610,47,243,1,3
1424610,28,1763,1,1
1424611,32,3166,1,5
1424611,8,2941,0,0
1424611,30,3373,1,3
1424611,28,1320,1,3
1424611,31,2667,0,0
1424612,25,2265,0,0
1424613,37,2412,0,0
1424613,34,3882,1,5
1424614,37,792,1,3
1424615,2,3476,0,0
1424615,8,2266,0,0
1424615,34,747,3,5
1424616,49,3250,2,5
1424616,50,2212,0,0
1424617,5,808,4,4
1424617,46,749,1,2
1424617,26,1247,2,5
1424618,17,403,1,3
1424618,32,3384,0,0
1424618,50,1805,4,5
1424618,32,3266,1,3
1424618,24,2452,0,0
1424618,40,4078,0,0
1424618,42,3927,4,4
1424618,1,4575,0,0
1424619,35,2932,2,2
1424619,42,285,0,0
1424620,27,1427,3,3
1424620,46,2820,0,0
1424620,8,1315,1,3
1424620,11,3511,0,0
1424620,33,102,0,0
1424622,35,3152,0,0
1424622,14,2314,0,0
1424624,40,2422,0,0
1424624,10,3616,1,5
1424624,32,1386,4,5
1424624,22,3518,0,0
1424625,16,1929,2,5
1424626,4,915,0,0
1424627,16,193,0,0
1424627,21,3294,0,0
1424629,39,505,3,3
1424629,19,2889,1,3
1424630,31,3666,1,3
1424630,38,810,6,5
1424631,11,545,1,3
1424632,8,1162,5,5
1424632,19,206,1,3
1424632,18,218,0,0
1424633,23,2080,0,0
1424634,37,3184,0,0
1424634,21,417,1,3
1424634,34,3095,2,5
1424634,2,90,0,0
1424635,12,1179,8,5
1424635,9,4182,2,3
1424636,25,863,0,0
1424636,40,2407,0,0
1424636,50,3739,3,4
1424636,2,891,3,5
1424638,6,2512,1,5
1424640,42,4308,1,3
1424640,32,3258,0,0
1424641,28,3590,0,0
1424643,41,1483,5,5
1424643,42,3750,1,5
1424643,13,2708,0,0
1424644,16,1131,1,3
1424644,30,2067,1,3
1424644,29,1299,2,5
1424644,23,2491,2,4
1424645,15,4426,2,5
1424645,17,279,1,3
1424646,35,4612,2,5
1424646,48,3853,0,0
1424647,48,2278,0,0
1424647,50,2741,3,3
1424647,11,1574,0,0
1424647,42,3380,5,5
1424648,34,709,1,2
1424649,42,1258,0,0
1424650,37,288,0,0
1424650,16,3703,0,0
1424651,50,284,0,0
1424652,45,3129,1,2
1424652,12,208,0,0
1424653,26,3788,0,0
1424654,21,802,0,0
1424654,3,86,2,5
1424654,40,1518,0,0
1424655,23,4245,1,3
1424655,10,1497,2,5
1424655,11,3033,1,3
1424656,29,2727,0,0
1424656,11,3625,2,5
1424656,5,1945,1,3
1424657,42,3611,0,0
1424658,29,4570,1,3
1424658,26,1532,2,5
1424658,38,2478,1,3
1424659,13,1065,1,5
1424659,40,78,1,5
1424659,28,1391,0,0
1424659,15,901,0,0
1424660,47,811,4,4
1424660,31,3667,0,0
1424661,24,876,0,0
1424661,39,2958,2,4
1424661,44,805,0,0
1424662,29,1066,2,2
1424663,5,3406,0,0
1424663,4,2586,1,2
1424664,45,1105,1,3
1424664,46,3477,0,0
1424664,30,2181,1,2
1424664,21,733,0,0
1424664,5,680,1,3
1424665,43,2949,1,3
1424665,1,2549,2,5
1424665,30,3923,0,0
1424665,20,3215,0,0
1424666,19,2039,0,0
1424667,48,2891,0,0
1424668,6,1198,4,3
1424669,31,28,0,0
1424669,15,1008,1,3
1424669,26,1646,0,0
1424670,25,2040,0,0
1424670,8,3154,2,5
1424673,2,345,0,0
1424673,40,830,1,3
1424674,17,2821,0,0
1424675,25,1767,1,2
1424675,31,2782,0,0
1424675,27,4036,0,0
1424676,16,1569,0,0
1424676,9,3733,1,3
1424676,19,307,2,5
1424677,26,1321,2,5
1424679,47,4202,1,3
1424680,2,610,3,3
1424680,47,1248,0,0
1424680,46,1463,0,0
1424680,32,4501,0,0
1424681,37,3130,1,3
1424682,4,2570,1,3
1424682,20,1842,3,3
1424682,34,561,4,3
1424683,35,2059,0,0
1424684,48,3255,0,0
1424684,19,3705,0,0
1424685,41,2627,5,5
1424685,20,3386,0,0
1424685,13,2845,2,5
1424686,25,2524,0,0
1424687,17,2904,1,3
1424688,3,4107,1,3
1424690,5,661,1,3
1424690,31,3140,0,0
1424690,40,1373,3,3
1424691,21,688,1,2
1424691,33,2946,2,4
1424691,46,336,0,0
1424691,7,1453,2,5
1424692,35,5,1,3
1424693,34,3851,2,4
1424693,43,4506,0,0
1424693,44,4566,2,5
1424693,12,3381,5,5
1424694,50,3377,2,5
1424694,13,3466,6,4
1424695,24,505,6,5
1424695,2,4160,1,3
1424696,5,2552,4,5
1424697,7,594,3,5
1424697,35,2784,1,3
1424697,29,3478,1,5
1424697,49,3462,1,5
1424698,36,4200,1,3
1424700,50,137,0,0
1424700,40,4103,1,3
1424700,46,3222,1,2
1424700,21,4169,2,4
1424701,14,3234,0,0
1424701,12,2949,2,5
1424702,37,262,1,3
1424702,2,1817,0,0
1424702,37,4255,0,0
1424703,12,2852,0,0
1424703,16,1055,1,2
1424705,26,3925,0,0
1424705,45,2401,2,2
1424705,29,2636,4,3
1424706,14,3411,2,4
1424708,39,4487,1,3
1424708,36,2866,0,0
1424708,1,1184,5,5
1424709,31,3551,1,5
1424710,44,4089,2,3
1424711,47,1025,2,5
1424712,35,1136,0,0
1424714,27,2434,2,5
1424714,9,887,1,5
1424715,3,2055,2,2
1424716,5,991,2,5
1424717,21,2513,0,0
1424717,18,2503,2,3
1424717,17,497,0,0
1424718,24,1850,1,3
1424719,42,2271,2,5
1424719,2,4365,3,5
1424720,2,3719,3,4
1424721,34,2352,3,3
1424721,9,4560,1,5
1424721,22,4632,2,4
1424722,10,2966,1,3
1424723,45,4296,1,3
1424725,13,1710,5,5
1424725,39,3783,1,5
1424725,10,1158,1,2
1424726,50,801,2,3
1424726,34,1481,4,5
1424727,1,578,1,3
1424727,40,431,2,5
1424727,13,1385,2,4
1424727,39,404,3,5
1424727,2,196,0,0
1424728,6,3246,0,0
1424728,29,782,1,2
1424729,36,17,2,5
1424731,41,2841,2,5
1424731,41,2798,2,5
1424731,10,3849,0,0
1424731,18,4110,2,5
1424732,25,1039,1,3
1424732,7,1620,1,5
1424732,13,3029,2,5
1424733,35,2823,1,3
1424733,44,3664,0,0
1424733,25,1468,2,4
1424734,9,4457,2,2
1424734,5,4280,0,0
1424734,46,253,1,3
1424735,17,1131,0,0
1424735,22,79,1,5
1424736,24,311,0,0
1424736,50,2388,3,4
1424737,11,4360,6,5
1424737,10,2537,0,0
1424737,43,2641,1,3
1424739,43,996,0,0
1424739,44,3515,1,2
1424739,25,261,1,2
1424740,28,3129,4,5
1424741,11,2583,0,0
1424741,19,2360,0,0
1424741,6,4080,0,0
1424742,16,1371,0,0
1424742,5,4179,0,0
1424743,17,3364,0,0
1424743,27,664,0,0
1424744,26,654,3,4
1424745,25,786,3,5
1424745,49,2815,1,3
1424745,31,1607,3,3
1424746,15,4521,1,3
1424746,2,3601,0,0
1424746,16,3954,0,0
1424748,32,3526,1,2
1424748,25,214,0,0
1424748,34,1248,0,0
1424749,23,1982,0,0
1424749,50,3757,1,2
1424750,46,1244,0,0
1424750,42,1990,0,0
1424751,15,2981,0,0
1424751,19,1733,1,1
1424751,2,3206,3,5
1424752,32,3540,0,0
1424753,39,3695,1,2
1424753,1,1212,0,0
1424755,11,1869,0,0
1424756,39,147,1,2
1424757,32,4138,0,0
1424757,8,1356,1,3
1424758,30,3184,0,0
1424759,46,2285,3,4
1424759,4,3966,2,3
1424760,41,2034,0,0
1424760,34,187,2,5
1424760,50,2954,0,0
1424762,25,3771,2,4
1424763,40,4566,0,0
1424764,6,1382,0,0
1424764,9,3382,0,0
1424764,46,704,0,0
1424765,28,4334,1,3
1424765,5,1091,0,0
1424765,9,3681,6,5
1424766,25,1653,0,0
1424767,29,4142,0,0
1424768,3,2294,1,3
1424768,34,748,0,0
1424768,47,2388,3,4
1424768,48,4120,5,5
1424769,19,1286,2,5
1424769,46,4315,0,0
1424769,48,3972,1,3
1424770,7,1584,5,5
1424771,3,200,3,5
1424771,44,676,1,5
1424772,48,1564,0,0
1424773,4,992,1,3
1424774,26,1034,2,5
1424774,7,1222,3,5
1424774,49,3346,0,0
1424775,20,4150,2,5
1424776,49,3667,0,0
1424777,21,2172,1,5
1424777,40,1151,2,5
1424777,6,3413,1,2
1424777,47,659,1,5
1424778,29,3244,0,0
1424779,23,2318,0,0
1424779,3,584,1,3
1424779,7,1603,0,0
1424780,31,1871,0,0
1424780,13,4550,1,5
1424781,43,2324,1,1
1424781,23,364,0,0
1424782,23,4311,1,5
1424783,29,3593,2,5
1424783,3,224,2,5
1424784,32,1564,1,5
1424784,10,640,1,3
1424784,2,4451,0,0
1424784,4,2787,0,0
1424784,21,4483,5,5
1424784,12,541,0,0
1424785,40,1393,0,0
1424785,9,1562,0,0
1424786,41,816,0,0
1424786,30,290,1,3
1424786,9,492,0,0
1424787,23,3011,2,4
1424787,37,1028,0,0
1424787,45,2766,3,5
1424788,50,1943,2,5
1424788,37,1020,0,0
1424789,14,4206,1,3
1424789,4,4505,0,0
1424790,14,1914,0,0
1424791,5,4462,1,3
1424791,30,4357,2,5
1424791,38,737,2,5
1424791,15,1759,1,2
1424791,28,2018,0,0
1424792,18,4538,0,0
1424792,10,1400,0,0
1424792,50,3006,0,0
1424792,21,3649,0,0
1424793,44,286,1,2
1424793,2,3022,2,5
1424794,34,527,1,3
1424795,7,1403,0,0
1424796,35,1205,2,2
1424796,35,903,0,0
1424797,47,939,5,4
1424797,34,1687,3,3
1424797,27,4280,1,5
1424798,38,1484,0,0
1424798,48,2864,1,3
1424798,3,2320,0,0
1424798,28,2148,1,2
1424798,38,65,0,0
1424798,11,1681,1,3
1424799,37,439,1,2
1424799,24,1050,1,5
1424799,44,4384,2,5
1424799,6,2518,0,0
1424800,3,899,3,4
1424800,49,1147,2,2
1424800,23,1918,0,0
1424801,16,3522,0,0
1424801,27,3659,1,2
1424802,27,43,1,3
1424803,30,4364,1,5
1424803,37,1178,5,5
1424804,4,587,2,5
1424804,32,253,1,3
1424804,33,1909,3,5
1424806,35,1409,3,4
1424806,32,4504,0,0
1424806,15,1804,1,1
1424806,4,1203,0,0
1424807,49,148,0,0
1424808,11,782,0,0
1424810,21,1185,1,3
1424811,12,4421,0,0
1424812,9,2773,0,0
1424812,5,2081,1,3
1424812,34,2832,1,2
1424813,10,3502,0,0
1424813,46,4113,1,5
1424815,1,902,1,5
1424815,45,962,2,5
1424815,42,4150,1,3
1424816,17,1759,2,4
1424816,45,4578,0,0
1424816,11,261,2,4
1424816,47,2221,1,2
1424817,19,249,2,5
1424817,27,4069,3,5
1424817,12,1402,0,0
1424818,9,3445,2,4
1424819,7,1562,0,0
1424819,3,3855,2,5
1424819,47,1380,0,0
1424821,29,1493,0,0
1424821,5,4320,1,5
1424821,34,2482,0,0
1424822,18,3924,1,1
1424822,49,114,1,2
1424823,12,3473,0,0
1424823,1,292,1,1
1424823,38,3497,4,4
1424823,33,3747,0,0
1424824,43,1170,4,5
1424824,19,4179,1,5
1424824,49,2192,1,3
1424824,29,1061,3,5
1424825,1,4518,3,5
1424826,43,2834,1,3
1424826,4,3655,0,0
1424827,10,4292,0,0
1424828,18,3652,0,0
1424828,30,2881,0,0
1424828,13,1812,5,5
1424830,26,1856,0,0
1424830,40,1402,2,2
1424830,44,4117,3,3
1424830,9,2967,1,3
1424830,1,2254,0,0
1424830,33,3751,1,5
1424830,43,3864,2,2
1424830,38,793,0,0
1424832,13,828,0,0
1424832,23,48,1,3
1424833,13,3285,0,0
1424833,6,4372,0,0
1424833,50,2659,2,4
1424834,41,919,0,0
1424835,22,2699,2,4
1424835,6,2625,1,3
1424835,31,3471,2,4
1424837,37,2774,0,0
1424837,24,1111,6,5
1424837,41,4122,0,0
1424837,40,975,2,3
1424838,16,382,5,5
1424838,9,88,0,0
1424838,19,38,2,5
1424838,38,3213,1,1
1424839,42,2288,1,2
1424840,37,4475,0,0
1424840,18,2393,0,0
1424840,45,1450,0,0
1424840,33,3665,0,0
1424841,45,3771,0,0
1424841,43,3308,1,5
1424841,32,139,1,2
1424841,43,1497,1,3
1424842,28,2564,3,4
1424842,15,1403,1,2
1424844,32,3271,0,0
1424844,21,4518,1,2
1424844,1,2679,1,2
1424844,18,1530,2,3
1424844,34,1695,3,3
1424845,36,2819,1,5
1424845,50,2763,2,5
1424845,43,904,0,0
1424845,46,3965,1,5
1424846,45,3738,0,0
1424846,18,3951,2,2
1424846,42,2145,1,3
1424846,6,915,3,5
1424847,47,853,1,1
1424847,37,2183,0,0
1424849,41,1958,1,3
1424849,45,1248,1,3
1424849,39,300,2,5
1424850,8,52,1,3
1424850,34,480,4,5
1424851,28,4301,1,2
1424852,9,4193,1,3
1424852,46,349,1,3
1424852,35,3623,0,0
1424852,30,3680,1,1
1424853,15,2599,0,0
1424853,11,1387,1,3
1424853,11,1847,0,0
1424853,10,1040,2,5
1424853,39,413,2,4
1424853,4,3802,0,0
1424853,31,840,0,0
1424854,50,1175,1,3
1424855,21,43,1,3
1424855,40,1483,5,5
1424855,21,1189,1,2
1424856,48,1109,3,3
1424856,1,1182,6,5
1424857,37,3508,1,1
1424857,49,306,0,0
1424857,3,2988,1,5
1424858,47,3658,2,5
1424858,10,243,0,0
1424858,13,2902,0,0
1424859,2,3319,0,0
1424859,25,2646,1,3
1424860,5,2300,0,0
1424861,38,1950,1,5
1424863,2,2527,1,3
1424863,1,289,2,5
1424863,49,235,1,3
1424864,8,4266,1,3
1424864,4,516,0,0
1424864,49,4045,1,3
1424864,38,4377,1,3
1424864,50,2662,0,0
1424864,19,671,0,0
1424864,33,3061,0,0
1424864,44,4210,2,5
1424866,14,2126,0,0
1424866,50,1607,8,5
1424867,22,1232,1,3
1424867,12,3716,2,5
1424868,41,3138,1,5
1424868,30,3398,0,0
1424868,23,444,0,0
1424868,43,1522,1,1
1424869,4,1631,1,3
1424869,23,638,0,0
1424869,15,1584,5,5
1424870,37,1446,0,0
1424870,6,1591,0,0
1424870,26,1602,2,4
1424870,8,4648,0,0
1424870,21,1545,2,4
1424870,32,210,0,0
1424871,28,429,1,3
1424871,21,3209,0,0
1424871,12,352,1,3
1424871,43,1693,0,0
1424873,28,3608,1,5
1424873,4,3571,1,3
1424874,49,3179,1,3
1424874,32,650,1,3
1424874,36,1945,2,5
1424874,9,882,1,3
1424875,22,1961,3,3
1424875,23,4405,1,5
1424877,33,3753,1,3
1424878,17,699,0,0
1424878,11,1749,0,0
1424878,41,3661,0,0
1424878,2,1594,1,3
1424878,14,356,1,3
1424879,7,2161,1,1
1424879,20,1487,1,3
1424879,26,3672,6,5
1424880,21,4200,2,5
1424880,28,1689,1,3
1424881,11,2813,4,5
1424881,48,3328,0,0
1424881,31,803,0,0
1424881,33,3514,3,3
1424881,42,3880,0,0
1424881,43,1044,0,0
1424882,23,3147,5,4
1424882,1,3875,0,0
1424882,12,1528,2,5
1424883,30,3494,0,0
1424884,12,1794,0,0
1424886,17,2407,1,3
1424886,47,4578,0,0
1424887,22,1085,2,4
1424887,2,119,1,3
1424887,27,3343,0,0
